Coefficient,Std Error,t Value,P-Value,Confidence Interval(Lower),Confidence Interval(Upper)
-33.76103221744867,44.051641947461796,-0.7663966818243411,0.4436190367756492,-120.20404869097206,52.68198425607471
45.73849251892332,45.56643438559905,1.0037759841349063,0.31572654584271054,-43.67701764371242,135.15400268155906
-128.31911969201963,74.2138246981899,-1.7290460397892602,0.08410582061296576,-273.9497156775217,17.311476293482457
-105.14683987034901,44.427474795261034,-2.366707546510493,0.01813457014601679,-192.3273572318608,-17.966322508837223
-15.897410499154986,10.931405558377568,-1.4542878694104977,0.14617657551929342,-37.348226609223815,5.553405610913838
-22.93043588063107,45.153511982047426,-0.5078328323552768,0.6116812439003603,-111.53566391632428,65.67479215506215
-26.020032509600412,47.93800560565803,-0.5427850445770176,0.5873973269187123,-120.08930269072064,68.04923767151982
-0.6681296976023046,1.2987273102023236,-0.51444956331766,0.6070500401168029,-3.216636434407442,1.880377039202833
61.70890001778081,44.393471428404204,1.3900444824933809,0.16482103370212076,-25.404892166838245,148.82269220239988
191.64862924967161,115.8385741493554,1.6544456857917746,0.09834708011115172,-35.66266564836454,418.95992414770774
52.077264282182306,48.50011507895927,1.0737554786705013,0.28318824593109787,-43.09503943667652,147.24956800104113
-70.35607918493591,46.48720741833319,-1.5134503252004234,0.1304775359085456,-161.5784322918583,20.86627392198649
-7.085256959686127,38.28668705052527,-0.18505797982301322,0.8532206395326603,-82.21563969030956,68.04512577093732
-94.95769466387583,49.84949687790874,-1.9048877242722422,0.05707793292646002,-192.77790497415702,2.862515646405356
-943.2522892466945,457.13099619569084,-2.063417919801051,0.039327509278669195,-1840.2854187230207,-46.21915977036838
-3.168949982364861,2.94776058690206,-1.0750364179661074,0.28261466093526605,-8.953372666937684,2.6154727022079616
-100.0107981269021,73.91218997994694,-1.3531028935015448,0.17632494584932776,-245.0494930216535,45.027896767849285
-70.6016894618429,46.485549243369015,-1.5187878945393758,0.12912822526645176,-161.82078871398468,20.617409790298893
-1426.8819099278064,735.8740424791051,-1.9390300887917544,0.05277537877710611,-2870.895553104272,17.13173324865943
-430.9483284475516,215.647793429439,-1.998389696431371,0.04594160583636352,-854.1163407121671,-7.780316182936133
387.85537769982705,188.73958772098052,2.0549762897289225,0.040137557887128646,17.489630379237212,758.2211250204168
-37.21517068410861,41.982801418760616,-0.8864384801981907,0.37559188617376993,-119.59847886987058,45.168137501653355
3.873897657458447,5.3060496600038825,0.7300907276950764,0.46550369386775803,-6.53822134405534,14.286016658972233
-73.95525784127426,82.45456389993117,-0.8969213387754755,0.3699742050534889,-235.75674605866456,87.84623037611604
-382.34068434389974,165.79671497352413,-2.3060811814332705,0.021307466294610892,-707.6853827504979,-56.995985937301555
36.517211919975935,36.40546774043133,1.0030694339746253,0.3160671361468157,-34.92163368232188,107.95605752227375
-704.6943417284674,363.1804852927047,-1.9403419794445183,0.052615625866679644,-1417.3673610556934,7.978677598758736
32.189541430191056,36.26553206340166,0.8876070361773626,0.37496306605457064,-38.97470686994181,103.35378973032392
288.3409912159444,135.3338260061354,2.1305907009742886,0.033363477561361696,22.773951403314413,553.9080310285744
12.47393554296631,40.7129881296068,0.30638712892447134,0.75937292949367,-67.41760420420863,92.36547529014123
2.52519339919717,5.715374928088265,0.4418246276000342,0.6587105090632105,-8.690149031178759,13.740535829573098
-332.03461031792494,151.77842227523652,-2.1876272354169686,0.02892493783769081,-629.8710603805912,-34.1981602552587
188.5505886008192,141.98975905298207,1.327916814975814,0.1845050141262619,-90.07746107612957,467.17863827776796
22.96578872837346,38.76840403261734,0.5923841669894759,0.5537256962789828,-53.109872479456875,99.0414499362038
105.06124125727129,51.39074778032929,2.0443610142891386,0.04117626471380934,4.216617525427523,205.90586498911506
-34.744599743882134,22.593505735689437,-1.5378135713130359,0.12440679099257614,-79.08008196799886,9.59088248023459
39.16241148756595,50.85425461745846,0.7700911513138439,0.44142554763027597,-60.6294458713175,138.9542688464494
552.3006658933393,299.1487104745947,1.8462411722153944,0.06514906568322634,-34.7221047545695,1139.3234365412482
-875.1153548713442,425.3326807171523,-2.057484398790647,0.03989541584145668,-1709.7503037754254,-40.48040596726298
427.1525932195024,194.04768284989308,2.2012764437384664,0.0279415972959931,46.37071305149544,807.9344733875093
1.1036473124401547,2.152268266101166,0.5127833411024602,0.6082147900130996,-3.11977213249031,5.32706675737062
28.836585792206062,34.12605310485226,0.8450020781367737,0.39830940339184207,-38.129339660410366,95.8025112448225
-323.199310321045,139.48566198965608,-2.3170790869172824,0.020698271758010704,-596.9135430747891,-49.48507756730089
-229.16739501549216,111.12660751673866,-2.062218942308424,0.03944170785419404,-447.232346502952,-11.102443528032325
-175.24558020064777,89.84062689248168,-1.9506273081818088,0.05137712623781903,-351.5408202219096,1.049659820614039
-186.89943099860176,83.78843629221424,-2.2306112784678946,0.025925446439085034,-351.31839152990085,-22.480470467302666
89.71527196391206,48.8754644446369,1.8355891444374093,0.06671173921502882,-6.193583900705491,185.6241278285296
-138.7610532747808,79.550973722482,-1.744303643081183,0.0814097534331962,-294.86479488284044,17.34268833327883
-33.24879402275291,32.440407263266216,-1.0249191310369912,0.30564626841621306,-96.90695829301586,30.40937024751004
-29.964910680765282,57.09989456009276,-0.524780490605456,0.5998507304037942,-142.01265527973695,82.08283391820639
59.9417279788688,52.05012803326123,1.1516153800921423,0.24975115160529548,-42.19680480032652,162.08026075806413
-31.266397883433346,62.54199195503718,-0.49992647989068606,0.617235526980611,-153.99322943500397,91.46043366813727
0.5265831930362892,0.9105393796231981,0.5783200648105975,0.5631767192960003,-1.2601781423625844,2.313344528435163
-43.96912239577769,36.4800317458678,-1.2052928764448843,0.2283720126146506,-115.55428575753528,27.616040965979906
-117.9777165318701,68.77846546776301,-1.7153292928171995,0.08659097539199304,-252.94244793834756,16.987014874607354
120.88663455659555,59.07778643883943,2.046228233038894,0.0409919212120357,4.957651195598615,236.81561791759248
-66.06848101096749,46.335002610274024,-1.4258870678539228,0.15420932258637052,-156.9921609663624,24.855198944427443
-107.54955676944026,51.89572410285588,-2.0724165358263433,0.03847936202717033,-209.38510103539184,-5.714012503488675
19.469547125187244,29.642005260732418,0.6568228753059122,0.5114441464567638,-38.697282436301975,77.63637668667646
34.55409328228346,78.32346169920766,0.4411716812898864,0.6591829483675355,-119.14088812165248,188.2490746862194
65.27095791488841,85.60077293225994,0.7625043054989761,0.4459367583209187,-102.70437053154731,233.24628636132414
73.63259427379565,39.72636000708122,1.8534946131654308,0.06410237262899252,-4.322874369595269,151.58806291718656
-163.58795867297127,119.88918416541625,-1.3644930509099298,0.17271576965370344,-398.8478096943812,71.67189234843869
92.93067373121066,45.265061210406934,2.0530332058812037,0.04032600751614598,4.106551430550212,181.7547960318711
-60.55260657972589,33.33484141625978,-1.8164960145930098,0.06959005604303074,-125.96592872387507,4.860715564423288
-461.8932874259085,235.7109004434349,-1.9595754229310753,0.05031961469825329,-924.431352960941,0.6447781091240472
-4.781065702791064,6.90325028085394,-0.6925818285990988,0.4887309069003918,-18.32738886732626,8.765257461744131
43.72198445708897,49.981893938874066,0.8747564570194014,0.38191398385434927,-54.35803004700005,141.801998961178
0.34219303212896435,2.3879007697883985,0.1433028693898731,0.8860795176178746,-4.343610639528528,5.027996703786457
-149.22654649639915,87.09115658882641,-1.713452345120705,0.08693560698074448,-320.1264710141935,21.673378021395223
-0.193116285638812,63.162884481804326,-0.00305743297227732,0.9975611278026632,-124.1383320005882,123.75209942931059
-109.82665890960413,72.38352227651407,-1.5172881265718545,0.12950625782935732,-251.86563253112828,32.212314711920015
317.1308585291152,171.0174105755141,1.8543776184067733,0.06397590710302736,-18.458467681920013,652.7201847401504
19.65980133934639,16.46838720098846,1.1937903268491512,0.23283975536083446,-12.656294115284712,51.9758967939775
160.95353323274355,112.06080354130276,1.4363053641090497,0.15122451402424048,-58.944601281973405,380.8516677474605
-1.0661974937461833,1.4223603966036729,-0.7495972865189869,0.4536714982625343,-3.857310781680799,1.7249157941884325
103.11467250071033,94.43512219446615,1.0919101929933521,0.27513245506910716,-82.19639566041158,288.42574066183226
0.9765541496952473,1.4654601832680498,0.6663805409693783,0.5053197777351541,-1.8991343187304275,3.8522426181209224
722.5458036042942,356.3454718944747,2.027655353000425,0.042857065865169984,23.285205464105957,1421.8064017444824
294.7915334897825,148.12635292031604,1.990135635408268,0.04684469828856705,4.121578873219221,585.4614881063458
-449.2670018127864,215.44837743187023,-2.0852651905204302,0.03729535588291573,-872.0436978948296,-26.490305730743216
121.33618800302769,97.72589847064566,1.2415970577080337,0.21467295465964487,-70.43240626328988,313.10478226934526
-54.30356323669311,37.878701314176595,-1.4336173457026442,0.15199036999162513,-128.6333511161595,20.026224642773286
-0.12616729495301765,0.7337930276747514,-0.17193853061375833,0.863520230266784,-1.5660973401280982,1.3137627502220628
-307.47803479972947,160.05921362439952,-1.9210267740116982,0.05500901681103576,-621.5639718591171,6.607902259658147
276.43838319682754,135.41564857129026,2.041406485243064,0.04146939097149835,10.710782073996597,542.1659843196585
-221.2236179553764,110.19989914651325,-2.0074756843584276,0.044964516463473575,-437.47007952118724,-4.977156389565522
66.83546767195311,55.503494169291656,1.2041668488131163,0.22880665747070908,-42.07964306413231,175.75057840803854
26.59288217724842,20.09500692870033,1.3233577013236866,0.1860153437871577,-12.839768643007716,66.02553299750456
6.222919699802242,39.50217205483915,0.1575336083079997,0.87485574796973,-71.29262248473069,83.73846188433518
50.26360866403877,46.891453286103385,1.0719140726426313,0.28401418233713027,-41.75200050922251,142.27921783730005
-63.241726611056194,31.84723522795773,-1.9857838885661945,0.04732682357551148,-125.73590294005334,-0.7475502820590592
6.562082711135927,39.54511104741458,0.16593916510356974,0.8682379699409661,-71.03771912589717,84.16188454816903
47.09830292604739,36.87834667429987,1.27712620476204,0.2018506291767202,-25.26847815523059,119.46508400732537
153.5281495484087,77.08252575149618,1.9917374015916791,0.04666828549013221,2.268270261632125,304.7880288351853
-102.91146059447159,51.507771639129686,-1.9979792819515276,0.0459861605375175,-203.98572151818536,-1.8371996707578262
-148.13013386046677,86.2675661955022,-1.717101112192846,0.08626666125703054,-317.4139179850729,21.153650264139316
-422.76633507213,195.02659236709957,-2.1677368708588967,0.03041126728758202,-805.4691400406903,-40.0635301035698
-22.98325281860629,20.03819288956108,-1.1469723315508875,0.25166415283367227,-62.30441683146717,16.337911194254595
537.1187801634852,270.0409473815116,1.9890271655899956,0.0469671099136541,7.214489856529326,1067.023070470441
97.58480024586574,50.53581943124271,1.931002630295453,0.05376177326746596,-1.5821882810993202,196.7517887728308
-116.04720202496799,123.54935570717412,-0.9392780833273864,0.3478121130605345,-358.4894475019001,126.39504345196411
425.4642970027801,198.82415491182294,2.139902453962248,0.032601253708168625,35.30949371814637,815.6191002874139
-179.31207880407277,118.44595927067209,-1.513872485884552,0.13037041841161504,-411.73987390574746,53.11571629760189
-22.854601157263744,17.858326106121872,-1.2797728645703887,0.20091833238992618,-57.89818885422571,12.18898653969822
-357.52000733093683,169.86228204070977,-2.1047639478036233,0.035557930934305246,-690.842612245131,-24.197402416742705
-223.03106688379805,104.79448113202041,-2.128271111937878,0.03355570873175428,-428.6704178445068,-17.391715923089322
14.185697763099155,34.64707679781163,0.40943418822551714,0.6823076963150576,-53.80263815329292,82.17403367949123
53.128946946091084,28.42976442990205,1.8687790071946837,0.06194227919533615,-2.6590892384265175,108.91698313060868
76.49621829747447,78.24885308119765,0.977601783097006,0.32850494614277725,-77.05235780326306,230.044794398212
-401.14755981751324,209.81073846087764,-1.911949611160218,0.05616480451378669,-812.8614555839063,10.566335948879782
-66.0136589560143,71.64559104529694,-0.921391784098453,0.35706551093186234,-206.60458209050987,74.57726417848127
27.00296416972626,19.99274153558219,1.350638386519807,0.17711322614761738,-12.229010156506664,66.23493849595918
30.670218772723743,42.91221822598042,0.7147199571742255,0.4749469357980406,-53.53689413008124,114.87733167552872
-0.8726328863232606,6.243719238616414,-0.13976171140530544,0.8888760756728942,-13.124751108011294,11.379485335364771
296.8706271450817,141.46208683653643,2.098587924043029,0.036100602479969594,19.278034401911555,574.4632198882518
27.792554113154793,109.6343026507733,0.25350235684614686,0.7999315297616288,-187.34403129283152,242.92913951914113
46.17575442790676,53.49933795630424,0.8631088942749341,0.3882820959223259,-58.8065787571987,151.1580876130122
773.1234368521582,389.1542108232431,1.9866762721560707,0.04722761818893036,9.481893205386768,1536.7649804989296
-35.508878409339545,89.59728654744107,-0.3963164486073791,0.6919551416495416,-211.32660902289058,140.30885220421152
-85.94198006424591,92.87484910324747,-0.9253525673964282,0.3550031453916299,-268.1913073556797,96.3073472271879
-157.09520471941147,69.55799020757516,-2.2584782028722725,0.024128106529359383,-293.58960600755796,-20.60080343126498
-140.957768732609,92.9714301758644,-1.5161406946840963,0.12979606100928803,-323.3966181140755,41.48108064885753
-109.1950099067409,59.6209782603412,-1.831486384371782,0.06732181044382522,-226.18990449144118,7.799884677959369
21.003597098212275,40.56772093287847,0.517741608727882,0.6047517188499185,-58.60288324766211,100.61007744408667
202.88642475270856,178.59729291127874,1.1359994401118714,0.2562257446380009,-147.57698706901348,553.3498365744306
-155.79590721694643,76.26517755943007,-2.042818389763029,0.04132909233297533,-305.4518952500067,-6.13991918388615
-106.79493692791307,50.47089383566365,-2.1159707865615376,0.034591003082623216,-205.8345212519908,-7.755352603835334
340.48164794284946,171.90967229329706,1.9805845907375697,0.04790832063098747,3.1414268511877026,677.8218690345112
660.1188087020399,329.15626451754497,2.005487605315966,0.04517679733408364,14.211888138480731,1306.0257292655992
286.8274474088228,179.68078740997606,1.5963167322634844,0.11073029499172996,-65.76211746098693,639.4170122786326
236.3002658700267,145.09993926142928,1.6285345608882722,0.10372282592604729,-48.43092428270904,521.0314560227624
105.5924114005402,56.389051334385826,1.8725693889471475,0.06141603445290047,-5.060437799454917,216.24526060053532
204.45630631636806,102.48619248891497,1.9949644078979938,0.04631457459619773,3.346535284588782,405.56607734814736
107.57559179346373,53.22119852555449,2.0212921687926784,0.04351238450741909,3.1390546407266413,212.01212894620082
11.933226422263338,34.072288597076486,0.3502326058393168,0.7262370189037208,-54.927196351545,78.79364919607167
-130.33808242558877,85.43697914299807,-1.5255464756945416,0.12743529424971733,-297.99199653654273,37.31583168536517
1.9869504758732661,2.7021591001927407,0.7353195730523565,0.46231526222904895,-3.3155257380809102,7.289426689827443
0.047563252083399815,0.10715791403813013,0.44386130982799205,0.657237744533411,-0.16271388899374933,0.25784039316054896
0.5412835260039207,0.8354104812764791,0.6479252273407651,0.5171802791733209,-1.0980515544288245,2.180618606436666
0.841308385104859,0.8016331762162149,1.0494929726784947,0.294201847379124,-0.7317451219591126,2.4143618921688303
-96.52679088610132,55.436657443628214,-1.7412087116590023,0.08195088357526335,-205.31074718793315,12.257165415730512
-44.87379828494637,52.98774320878413,-0.8468712869716508,0.3972670871387013,-148.85222352854097,59.10462695864825
405.81881855943715,194.51297760672605,2.086332868647651,0.03719838196420642,24.123885425596825,787.5137516932775
66.12381481464594,72.94058519031393,0.9065435195250776,0.36486403437546966,-77.00828942597796,209.25591905526983
23.200209650876793,37.87153386740997,0.6126028518438631,0.5402765994317609,-51.11551346978539,97.51593277153898
-41.10530857916099,52.136442132451236,-0.7884179836194816,0.43063689767870217,-143.41321645468253,61.20259929636053
-174.83875165854448,88.83293828286999,-1.9681748126106884,0.04932059192942384,-349.1565933529804,-0.520909964108597
39.771898380482895,52.70161990303836,0.7546617818134649,0.4506275183949451,-63.645063985938194,143.18886074690397
-82.78465138692997,51.59637022884535,-1.6044665742910837,0.10892325211909402,-184.03277028759396,18.463467513734045
-47.99583350904628,106.69259693000255,-0.44985158192873254,0.6529137998261141,-257.35987776017345,161.36821074208086
-31.48534417339708,19.52790944853001,-1.6123253877422696,0.10720293882636096,-69.80517343574348,6.8344850889493145
-3.3988952582213603e-07,1.5364030309065405e-07,-2.21224196376121,0.02717263779645855,-6.413795648745345e-07,-3.83994867697375e-08
-202.06177197585816,117.70274920579513,-1.7167124246398622,0.08633772243304691,-433.03115787775613,28.9076139260398
8.656594835712852,63.05966843662157,0.1372762504200796,0.8908397480179968,-115.08607891031956,132.39926858174528
-2.3673271587242777,18.27787482462956,-0.1295187313316255,0.8969729414505705,-38.23419987259116,33.4995455551426
-49.05495236335905,35.31995951524864,-1.388873402931864,0.165176813335449,-118.36369336016853,20.253788633450426
22.901704847331512,35.25180848978654,0.6496604239174507,0.5160590203393497,-46.27330265042396,92.07671234508699
-32.35836196963616,13.649468464998908,-2.370668282989344,0.017942513141630836,-59.14286250611895,-5.573861433153361
141.28505158530638,63.43655377239717,2.227186743028639,0.026154125123515098,16.80281164267373,265.76729152793905
-246.0019574974828,165.38856966975334,-1.4874181328776086,0.13721590950901752,-570.5457479320347,78.5418329370691
-4.017833837365323,39.900485437100166,-0.1006963648023558,0.9198114423984745,-82.31499070735035,74.27932303261971
3.707461411670886,12.095003660104105,0.3065283414423518,0.7592654580476783,-20.02669591859741,27.44161874193918
-335.0527378198574,165.25570376641537,-2.0274806265897225,0.04287494802873816,-659.3358040461105,-10.769671593604244
-72.67487937145415,48.27832204505084,-1.5053315089045078,0.13255090522240603,-167.4119562057686,22.062197462860283
34.97787338609151,57.267986449248255,0.610775331119585,0.5414854739204762,-77.39971975656587,147.35546652874888
56.77450396103771,48.76095872769824,1.1643434715484264,0.2445592555936316,-38.909656088893826,152.45866401096924
135.28643781133133,72.87012273558591,1.8565419232547085,0.06366680415649545,-7.707397187431326,278.28027281009395
132.5722508088796,65.18343533989214,2.0338334443036885,0.042228823311976575,4.6620861524222335,260.482415465337
13.212288676306585,47.841052333075325,0.27617052786215895,0.782473479686869,-80.66672904273689,107.09130639535006
-95.50409054237247,77.2407346053502,-1.2364472066499124,0.21657925769365793,-247.07442478509077,56.06624370034584
-22.933356665511212,57.636876099983475,-0.3978938175922027,0.690792375500348,-136.03482598498505,90.16811265396264
-75.65462115951426,38.350385628239216,-1.9727212626463437,0.048799183697774126,-150.91000030251283,-0.3992420165157
28.418886693848513,24.746816605428368,1.1483855538661347,0.2510808049431508,-20.14206088766528,76.97983427536231
-687.3096531193191,337.17372964327615,-2.0384436647732924,0.04176511505548833,-1348.9493327651858,-25.669973473452615
103.62706581149726,62.70472906113005,1.6526196247570504,0.09871848306618118,-19.419106534671144,226.67323815766565
-6.236372275108938,26.834469481295873,-0.23240154903959648,0.8162731352453132,-58.893943817991584,46.4211992677737
16.032668001703414,55.36418536750945,0.28958554876727594,0.7721926413544684,-92.60907555633838,124.67441155974521
-3.572936691877249,41.20739046772665,-0.08670621098114789,0.9309221914164214,-84.43464752846613,77.28877414471164
-95.65781047859105,81.68300868880253,-1.171085786556051,0.2418399608175049,-255.94526750719228,64.6296465500102
30.4652629329261,24.90760246719319,1.2231310891143832,0.22156492720376794,-18.411196495202226,79.34172236105442
89.95257480203509,87.6098791373826,1.0267400855670497,0.30478821336660866,-81.96524461882578,261.8703942228959
3.543369415469037,22.730612574005836,0.1558853464213783,0.8761544845331555,-41.061159049815096,48.14789788075317
29.068445549511917,38.58073902453159,0.753444498070105,0.451358099112223,-46.6389585703123,104.77584966933614
-34.83943041156606,46.06107930026534,-0.7563745995714296,0.4496006682176934,-125.22558767421316,55.54672685108104
-7.701719501381586,34.4439960916027,-0.2236012186535822,0.8231127436795346,-75.29154793754829,59.88810893478511
-84.33359362965423,60.66005012528519,-1.3902658084764934,0.1647538587710273,-203.36747024470998,34.700282985401515
9.87656168469234,24.611815681445265,0.4012935011592109,0.6882887661454611,-38.41947211427209,58.17259548365677
-74.4981123686359,33.16272599197704,-2.2464411516308704,0.024890742552778202,-139.57369054232504,-9.422534194946778
180.36442586055037,88.79110015554018,2.0313345092537003,0.0424819908753346,6.128683578760814,354.60016814233995
26.894759166618762,46.42951725853171,0.5792599353739066,0.5625427078206844,-64.21438791179673,118.00390624503427
-32.74516667172011,34.75305857109077,-0.9422240233830551,0.3463028227037689,-100.94147177537626,35.45113843193603
95.15590356754097,43.980050295041494,2.1636151602643636,0.030727354125983944,8.853372172801173,181.45843496228076
51.46868298571242,65.3969439601444,0.7870196964720486,0.43145460378879086,-76.86045196020014,179.797817931625
45.39705901361265,24.422818558653933,1.8587968831110504,0.06334606925459065,-2.528103674159503,93.32222170138479
9.128227227243652,24.115907355779406,0.37851477419347695,0.7051276096419546,-38.19468026655336,56.451134721040674
-157.05856142604355,87.88001826135037,-1.7871930904584017,0.07420548153097382,-329.50647779019516,15.389354938108085
-78.0324172454968,75.05884905208448,-1.0396164906731906,0.2987664258307598,-225.32121371831232,69.25637922731873
126.06311135025848,67.61467846245523,1.8644340876405738,0.06255010581690715,-6.617908148465915,258.7441308489829
51.33731927008086,48.4481120384856,1.0596350840111204,0.2895634830075152,-43.732938316429475,146.4075768565912
56.14511324273036,28.28247990273902,1.9851552422492125,0.04739681487122416,0.6460950889829533,111.64413139647777
516.7088278046881,261.9593639843252,1.9724770282905646,0.048827075370025105,2.663116562011396,1030.7545390473647
9.29570311829222,20.72599646318768,0.448504521112059,0.6538851351973527,-31.37514533349292,49.96655157007736
25.35569169588623,43.236625818382755,0.5864401121954768,0.5577105756320075,-59.488009756503736,110.19939314827619
123.74521990734445,56.06442799583135,2.207196690146299,0.027524137006352895,13.72938261795693,233.76105719673197
883.6788256500967,479.8706657523478,1.841493737202404,0.06584174847446564,-57.97660490715066,1825.334256207344
46.40393537788088,37.95476681674583,1.2226115260285892,0.22176111185937242,-28.075116665211958,120.8829874209737
-57.320322880128614,96.29919248293744,-0.5952316047747211,0.5518217407448496,-246.28927645778754,131.64863069753028
248.92110496082532,119.97086356698674,2.074846321514041,0.03825303481218368,13.50097356067431,484.3412363609763
35.34584581608114,20.96461864058404,1.685976092484574,0.09210865160944315,-5.793253531691548,76.48494516385382
4.314087431596768,27.556026792297427,0.15655694720120752,0.8756252608172255,-49.759403876453504,58.38757873964704
247.56850973760288,131.16634442902802,1.8874392727439178,0.0593872226456587,-9.820635615323454,504.9576550905292
-187.36437473844484,79.64035099452182,-2.352631202634114,0.018831801723590072,-343.64350234025494,-31.085247136634706
280.1847320190494,159.73576638652102,1.7540513208611759,0.0797243812377896,-33.26650100488837,593.6359650429872
-178.61371046883926,85.53084296458273,-2.088295920838767,0.03702064492229174,-346.4518145785494,-10.775606359129142
